MatchID,MatchName,BatTeam,BowlTeam,InningsID,BallID,Overid,Overs,BowlerName,BatsManName,Fielder,Runs,ExtraRuns,ExtraType,DismissalType,StrokeName,BatSubjectName,EndName,STtype,DeliveryStyleName,OverorRoundType,ShotConnectionName,CreaseMovementName,Ballspeed,FP,PMtype,SubjectTagName,MisRun,MisRunFielder,SaveRun,SaveRunFielder,WTO,WTO Player,WTO Difficulty,WagonWheel,OverThrowRuns,RunoutPlayer,InTheair,Lofted,isDRS,0,Description
11708,"Aus Vs WI, 06/11/21",Australia,West Indies,2,98,16,15.2,Christopher Gayle,David Warner,Roston Chase,0,0,NULL,NULL,Reverse Sweep,Attacking,North End,Below Stump,Full Toss,Round the Wicket,Good contact,Front Foot,95,Short Third Man,Full toss,NULL,0,NULL,0,NULL,None,NULL,NULL,Third Man,0,NULL,0,0,0,NULL,"Gayle to Warner, no run,now he reverse sweeps, picks out short third man...plenty of smiles from Gayle"
11708,"Aus Vs WI, 06/11/21",Australia,West Indies,2,99,16,15.3,Christopher Gayle,David Warner,NULL,1,1,wide,NULL,Flick,Beaten,Pavilion End,Below Stump,Off Break,Round the Wicket,NULL,Front Foot,NULL,Wicket Keeper,Full/half volley,NULL,0,NULL,0,NULL,Stumping,Nicholas Pooran,Medium,Square Leg,0,NULL,0,0,0,NULL,"Gayle to Warner, 1 wide,missed stumping! Pushes this down the leg side, Warner stumbles out of his crease but Pooran can't gather"
11708,"Aus Vs WI, 06/11/21",Australia,West Indies,2,100,16,15.3,Christopher Gayle,David Warner,Evin Lewis,2,0,NULL,NULL,Cover Drive,Attacking,North End,Below Stump,Off Break,Round the Wicket,Good contact,Front Foot,80,Deep Cover,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Covers,0,NULL,1,0,0,NULL,"Gayle to Warner, 2 runs,a lofted drive inside out over cover, much more control in that"
11708,"Aus Vs WI, 06/11/21",Australia,West Indies,2,101,16,15.4,Christopher Gayle,David Warner,NULL,2,0,NULL,NULL,Worked,Defensive,North End,Below Stump,Off Break,Round the Wicket,Good contact,Front Foot,78,Fine Leg,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Fine Leg,0,NULL,0,0,0,NULL,"Gayle to Warner, 2 runs,angled into the pads, tucked backward of square, Warner sprints back for the second and hurls himself across the crease. Not sure that was entirely needed"
11708,"Aus Vs WI, 06/11/21",Australia,West Indies,2,102,16,15.5,Christopher Gayle,David Warner,Hayden Walsh,1,0,NULL,NULL,Worked,Defensive,North End,Below Stump,Off Break,Round the Wicket,Good contact,Back Foot,83,Deep Square Leg,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Square Leg,0,NULL,0,0,0,NULL,"Gayle to Warner, 1 run,pushed off the pads to deep square leg"
11708,"Aus Vs WI, 06/11/21",Australia,West Indies,2,103,16,15.6,Christopher Gayle,Mitchell Marsh,Jason Holder,0,0,NULL,Caught,Off Drive,Attacking,North End,Below Stump,Off Break,Over the Wicket,Good contact,Front Foot,NULL,Mid Off,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Covers,0,NULL,0,0,0,NULL,"Gayle to Marsh, OUT,driven to mid-off, Gayle has a wicket! And he hugs Mitchell Marsh. Not sure Marsh really appreciated that. A full ball, Marsh trying to finish, thumps his drive but head-height to Holder"
11708,"Aus Vs WI, 06/11/21",Australia,West Indies,2,104,17,16.1,Roston Chase,David Warner,Akeal Hosein,0,0,NULL,NULL,Flick,Attacking,North End,Below Stump,Full Toss,Round the Wicket,Good contact,Front Foot,NULL,Square Leg,Full toss,NULL,0,NULL,0,NULL,None,NULL,NULL,Square Leg,0,NULL,0,0,0,NULL,"Chase to Warner, no run,full at the toes, clipped to backward square"
11708,"Aus Vs WI, 06/11/21",Australia,West Indies,2,105,17,16.2,Roston Chase,David Warner,NULL,4,0,NULL,NULL,Leg Glance,Defensive,North End,Below Stump,Off Break,Round the Wicket,Good contact,Back Foot,NULL,NULL,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Fine Leg,0,NULL,0,0,0,NULL,"Chase to Warner, FOUR,tucked off the pads, just wide of Gayle at leg slip"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,1,1,0.1,Jasprit Bumrah,George Munsey,Lokesh Rahul,0,0,NULL,NULL,Flick,Attacking,Emirates Road End,Below Stump,Inswing,Over the Wicket,Hit pad,Front Foot,NULL,Silly Mid On,Full/half volley,UnComfortable,0,NULL,0,NULL,None,NULL,NULL,Mid Wicket,0,NULL,0,0,0,NULL,"Bumrah to Munsey, no run,full ball, misses the flick and is hit on the pad. Pitched outside leg, so no appeal"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,2,1,0.2,Jasprit Bumrah,George Munsey,Ravichandran Ashwin,0,0,NULL,NULL,Off Drive,Attacking,Dubai Sports City End,Below Stump,Angled Away,Over the Wicket,Inside edge,Front Foot,NULL,Mid Off,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Long Off,0,NULL,0,0,0,NULL,"Bumrah to Munsey, no run,full outside off, reaches out and drives to mid-off. May have wanted to hit that through the covers, but it went off the inside half of the bat. Seemed to be a touch early on the shot"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,3,1,0.3,Jasprit Bumrah,George Munsey,Varun Chakravarthy,1,0,NULL,NULL,Square drive,Attacking,Dubai Sports City End,Below Stump,Straight,Over the Wicket,Outside edge,Front Foot,NULL,Deep Point,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Point,0,NULL,0,0,0,NULL,"Bumrah to Munsey, 1 run,very full outside off, takes out the front of the wicket with that length and line. Opens his bat face and steers to deep third"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,4,1,0.4,Jasprit Bumrah,Kyle Coetzer,Ravindra Jadeja,1,0,legbyes,NULL,Flick,Attacking,Dubai Sports City End,Below Stump,Full Toss,Over the Wicket,Hit pad,Front Foot,NULL,Point,Full toss,UnComfortable,0,NULL,0,NULL,None,NULL,NULL,Point,0,NULL,0,0,0,NULL,"Bumrah to Coetzer, 1 leg bye,attempted yorker, angling down leg and ending up as a low full-toss. Coetzer tries to get his feet out of the way and flick, only manages to get pad onto it, ricochets into the point region"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,5,1,0.5,Jasprit Bumrah,George Munsey,NULL,0,0,NULL,NULL,Cover Drive,Attacking,Dubai Sports City End,Below Stump,Seamed Out,Over the Wicket,Good contact,Front Foot,NULL,Cover,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Covers,0,NULL,0,0,0,NULL,"Bumrah to Munsey, no run,back of a length, angling across to finish outside off, punched into the covers"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,6,1,0.6,Jasprit Bumrah,George Munsey,NULL,6,0,NULL,NULL,Flick,Attacking,Dubai Sports City End,Below Stump,Out Swing,Over the Wicket,Good contact,Front Foot,NULL,NULL,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Square Leg,0,NULL,0,1,0,NULL,"Bumrah to Munsey, SIX,ah, that's a glorious way to bring up the first boundary of the day. Looks for the yorker on the stumps, and Munsey just gets his front leg out of the way to create just enough room for a whip of the wrists. That's all he needs to send the ball soaring over the square leg boundary"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,7,2,1.1,Varun Chakravarthy,Kyle Coetzer,Ravichandran Ashwin,0,0,NULL,NULL,Frontfoot defensive,Defensive,Dubai Sports City End,Below Stump,Carrom,Over the Wicket,Inside edge,Front Foot,95,Silly Mid On,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Mid Wicket,0,NULL,0,0,0,NULL,"Varun to Coetzer, no run,quickish, angling into off stump, stays on the back foot to block to midwicket"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,8,2,1.2,Varun Chakravarthy,Kyle Coetzer,Virat Kohli,0,0,NULL,NULL,Frontfoot defensive,Defensive,Dubai Sports City End,Below Stump,Googly,Over the Wicket,Good contact,Front Foot,92,Silly Mid Off,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Covers,0,NULL,0,0,0,NULL,"Varun to Coetzer, no run,a bit slower, turning in from just outside off, presses forward to block into the covers"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,9,2,1.3,Varun Chakravarthy,Kyle Coetzer,Ravichandran Ashwin,1,0,NULL,NULL,Worked,Rotating,Dubai Sports City End,Below Stump,Carrom,Over the Wicket,Good contact,Front Foot,91,Mid Wicket,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Mid Wicket,0,NULL,0,0,0,NULL,"Varun to Coetzer, 1 run,inward turn again, the wrong'un, flatter and finishing on leg stump, nudged away through square leg"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,10,2,1.4,Varun Chakravarthy,George Munsey,Varun Chakravarthy,0,0,NULL,NULL,Frontfoot defensive,Defensive,Dubai Sports City End,Below Stump,Googly,Round the Wicket,Good contact,Front Foot,91,Short Mid On,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Long On,0,NULL,0,0,0,NULL,"Varun to Munsey, no run,full on middle stump, blocked back to the bowler"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,11,2,1.5,Varun Chakravarthy,George Munsey,NULL,4,0,NULL,NULL,Reverse Sweep,Attacking,Emirates Road End,Below Stump,Carrom,Round the Wicket,Good contact,Front Foot,102,NULL,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Third Man,0,NULL,0,0,0,NULL,"Varun to Munsey, FOUR,terrific. Looks for the carrom ball spinning in from outside off, and as soon as he sees the line, his hands move in a flash to reverse-sweep into the big gap behind backward point"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,12,2,1.6,Varun Chakravarthy,George Munsey,NULL,0,0,NULL,NULL,Reverse Sweep,Beaten,Emirates Road End,Below Stump,Carrom,Round the Wicket,NULL,Front Foot,104,Leg Slip,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Fine Leg,0,NULL,0,0,0,NULL,"Varun to Munsey, no run,similar line, a bit quicker and fuller, and he misses the reverse-sweep on this occasion"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,13,3,2.1,Jasprit Bumrah,Kyle Coetzer,NULL,0,0,NULL,NULL,Frontfoot defensive,Defensive,Emirates Road End,Below Stump,Yorker,Over the Wicket,Bottom edge,Front Foot,NULL,Silly Mid On,Yorker,NULL,0,NULL,0,NULL,None,NULL,NULL,Mid Wicket,0,NULL,0,0,0,NULL,"Bumrah to Coetzer, no run,in the blockhole on middle and leg, defended to midwicket"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,14,3,2.2,Jasprit Bumrah,Kyle Coetzer,NULL,0,0,NULL,NULL,Backfoot defensive,Defensive,Emirates Road End,Below Stump,Off Cutter,Over the Wicket,Inside edge,Back Foot,NULL,Mid On,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Long On,0,NULL,1,0,0,NULL,"Bumrah to Coetzer, no run,back of a length, nipping in from just outside off. Seemed to stop on Coetzer as he looked to defend. Ended up meeting it further out in front of his body than he would like, and it pops up in the air, but safely on the bounce to mid-on"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,15,3,2.3,Jasprit Bumrah,Kyle Coetzer,NULL,0,0,NULL,Bowled,Off Drive,Attacking,Emirates Road End,Below Stump,Off Cutter,Over the Wicket,Inside edge,Front Foot,NULL,NULL,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,NULL,0,NULL,0,0,0,NULL,"Bumrah to Coetzer, OUT,bowled him. Another offcutter, and Coetzer looks to drive it through the covers. No footwork there. It came in a little off the pitch, but it didn't go between bat and pad. Coetzer was early on his shot, and it ended up beating the outside edge and hitting off stump"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,16,3,2.4,Jasprit Bumrah,Matthew Cross,NULL,0,0,NULL,NULL,Frontfoot defensive,Defensive,Emirates Road End,Below Stump,Inswing,Over the Wicket,Good contact,Front Foot,NULL,Silly Mid Off,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Covers,0,NULL,0,0,0,NULL,"Bumrah to Cross, no run,in the blockhole again, attacking the stumps. Keeps his front pad out of the way and blocks into the cover"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,17,3,2.5,Jasprit Bumrah,Matthew Cross,Suryakumar Yadav,0,0,NULL,NULL,Frontfoot defensive,Defensive,Dubai Sports City End,Below Stump,Off Cutter,Over the Wicket,Good contact,Front Foot,NULL,Point,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Point,0,NULL,1,0,0,NULL,"Bumrah to Cross, no run,slower ball outside off, and Cross picks it late. Just pushes his hands at it in defence, and it pops up in the air, juuuust lands in front of Suryakumar diving forward at point"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,18,3,2.6,Jasprit Bumrah,Matthew Cross,NULL,0,0,NULL,NULL,Backfoot defensive,Defensive,Dubai Sports City End,Above Stump,Seamed In,Over the Wicket,Good contact,Back Foot,NULL,Silly Mid On,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Mid Wicket,0,NULL,0,0,0,NULL,"Bumrah to Cross, no run,back of a length, nipping in towards off stump, defended towards midwicket"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,19,4,3.1,Ravichandran Ashwin,George Munsey,Ravichandran Ashwin,0,0,NULL,NULL,Frontfoot defensive,Defensive,Dubai Sports City End,Below Stump,Off Break,Round the Wicket,Good contact,Front Foot,94,Deep Mid Off,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Long Off,0,NULL,0,0,0,NULL,"Ashwin to Munsey, no run,length ball, keeps going with the angle into the stumps. Blocked back to the bowler"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,20,4,3.2,Ravichandran Ashwin,George Munsey,Varun Chakravarthy,0,0,NULL,NULL,Off Drive,Attacking,Dubai Sports City End,Below Stump,Off Break,Round the Wicket,Inside edge,Creating Room,98,Silly Mid On,Full/half volley,MisHit,0,NULL,0,NULL,None,NULL,NULL,Mid Wicket,0,NULL,0,0,0,NULL,"Ashwin to Munsey, no run,sees him looking to make room and follows him with one that drifts into leg stump. Looks to drive, and it rolls towards midwicket off the inside half of the bat. Good diving stop to the left there, from Varun"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,21,4,3.3,Ravichandran Ashwin,George Munsey,NULL,0,0,NULL,NULL,Worked,Defensive,Dubai Sports City End,Below Stump,Off Break,Round the Wicket,Good contact,Back Foot,87,Short Leg,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Square Leg,0,NULL,0,0,0,NULL,"Ashwin to Munsey, no run,length ball drifts in and keeps going that way, towards the pads. No room, and he works it to square leg"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,22,4,3.4,Ravichandran Ashwin,George Munsey,NULL,4,0,NULL,NULL,Cover Drive,Attacking,Dubai Sports City End,Below Stump,Off Break,Round the Wicket,Good contact,Creating Room,99,NULL,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Covers,0,NULL,0,0,0,NULL,"Ashwin to Munsey, FOUR,makes a lot of room this time, exposes all his stumps. Has to do that, because it's sliding in towards middle stump, but he's made enough room to flat-bat it and bisect extra-cover and mid-off. Shot"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,23,4,3.5,Ravichandran Ashwin,George Munsey,NULL,4,0,NULL,NULL,Reverse Sweep,Attacking,Dubai Sports City End,Below Stump,Off Break,Round the Wicket,Good contact,Front Foot,86,NULL,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Point,0,NULL,0,1,0,NULL,"Ashwin to Munsey, FOUR,superb stuff. This time he holds himself back an instant longer. Ashwin knows the reverse is coming, and slows it down, gets it to drift in towards middle and leg, but Munsey watches it well, and reverses it over the gap between short third and backward point"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,24,4,3.6,Ravichandran Ashwin,George Munsey,NULL,4,0,NULL,NULL,Reverse Sweep,Attacking,Dubai Sports City End,Below Stump,Off Break,Round the Wicket,Top edge,Front Foot,101,NULL,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Third Man,0,NULL,0,0,0,NULL,"Ashwin to Munsey, FOUR,wow, another. This one's not quite controlled, but it doesn't matter. Through the reverse-sweep a touch early as Ashwin drifts another in towards leg stump, slower, and the top-edge flies over short third, a little to his right"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,25,5,4.1,Varun Chakravarthy,Matthew Cross,Hardik Pandya,0,0,NULL,NULL,Push,Defensive,Dubai Sports City End,Below Stump,Googly,Over the Wicket,Good contact,Front Foot,93,Silly Mid Off,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Covers,0,NULL,0,0,0,NULL,"Varun to Cross, no run,wrong'un, spinning in from just back of a length outside off. Punched to mid-off"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,26,5,4.2,Varun Chakravarthy,Matthew Cross,NULL,1,0,NULL,NULL,On drive,Rotating,Dubai Sports City End,Below Stump,Googly,Over the Wicket,Good contact,Front Foot,96,Long On,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Long On,0,NULL,0,0,0,NULL,"Varun to Cross, 1 run,a bit more flight on off stump, spinning in again. Uses his wrists nicely to clip it down to long-on"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,27,5,4.3,Varun Chakravarthy,George Munsey,NULL,0,0,NULL,NULL,Off Drive,Attacking,Dubai Sports City End,Below Stump,Carrom,Over the Wicket,Good contact,Front Foot,102,Mid Off,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Long Off,0,NULL,0,0,0,NULL,"Varun to Munsey, no run,full on off stump, spinning away from the left-hander. Driven firmly, and the fielder at mid-off nearly overruns the ball while going to his right, then dives left to make up for it"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,28,5,4.4,Varun Chakravarthy,George Munsey,Rishabh Pant,0,0,NULL,NULL,Reverse Sweep,Attacking,Emirates Road End,Below Stump,Carrom,Over the Wicket,Hit pad,Front Foot,NULL,Short Leg,Full/half volley,UnComfortable,0,NULL,0,NULL,None,NULL,NULL,Square Leg,0,NULL,0,0,0,NULL,"Varun to Munsey, no run,looks to reverse-sweepo, misses the wrong'un, is hit on the pad outside leg stump"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,29,5,4.5,Varun Chakravarthy,George Munsey,NULL,1,0,NULL,NULL,Off Drive,Attacking,Emirates Road End,Below Stump,Carrom,Over the Wicket,Good contact,Creating Room,105,Mid Off,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Long Off,0,NULL,0,0,0,NULL,"Varun to Munsey, 1 run,makes a ton of room and Varun follows him with a loopy ball outside leg stump, driven hard to the left of mid-off"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,30,5,4.6,Varun Chakravarthy,Matthew Cross,Varun Chakravarthy,0,0,NULL,NULL,Frontfoot defensive,Defensive,Emirates Road End,Below Stump,Googly,Over the Wicket,Good contact,Front Foot,88,Deep Mid Off,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Long Off,0,NULL,0,0,0,NULL,"Varun to Cross, no run,wrong'un again. Jams his bat down to keep it out of his stumps while playing it from the crease, and plays it back to the bowler"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,31,6,5.1,Mohammed Shami,George Munsey,NULL,0,0,NULL,NULL,Off Drive,Attacking,Emirates Road End,Below Stump,Yorker,Over the Wicket,Bottom edge,Front Foot,137,Mid Off,Yorker,NULL,0,NULL,0,NULL,None,NULL,NULL,Long Off,0,NULL,0,0,0,NULL,"Mohammed Shami to Munsey, no run,very full around off stump, makes a bit of room and drives to mid-off with a flat-bat swing"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,32,6,5.2,Mohammed Shami,George Munsey,Hardik Pandya,0,0,NULL,Caught,On drive,Attacking,Emirates Road End,Below Stump,Off Cutter,Over the Wicket,Bottom edge,Front Foot,139,Mid On,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Mid Wicket,0,NULL,0,0,0,NULL,"Mohammed Shami to Munsey, OUT,got him, the danger man is gone. Full on off stump, and it was probably there for the big hit, but he simply doesn't get hold of it. He clears his front leg and is probably looking to hit over mid-on, and he ends up hitting a flat, low catch to the fielder, who does well to dive forward and take it with both hands"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,33,6,5.3,Mohammed Shami,Richie Berrington,Mohammed Shami,0,0,NULL,NULL,Backfoot defensive,Defensive,Emirates Road End,Above Stump,Seamed In,Over the Wicket,Good contact,Back Foot,134,Silly Mid On,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Mid Wicket,0,NULL,0,0,0,NULL,"Mohammed Shami to Berrington, no run,back of a length on off stump, rides the bounce and defends into the on side"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,34,6,5.4,Mohammed Shami,Richie Berrington,Ravindra Jadeja,0,0,NULL,NULL,Worked,Defensive,Emirates Road End,Below Stump,Seamed In,Over the Wicket,Hit pad,Back Foot,137,Point,Length,UnComfortable,0,NULL,0,NULL,None,NULL,NULL,Point,0,NULL,0,0,0,NULL,"Mohammed Shami to Berrington, no run,some shape into the right-hander there. Is not far enough forward to defend, and it sneaks past the inside edge to hit pad, but it's swinging down the leg side"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,35,6,5.5,Mohammed Shami,Richie Berrington,NULL,0,0,NULL,NULL,Backfoot defensive,Defensive,Emirates Road End,Above Stump,Seamed In,Over the Wicket,Glove,Back Foot,133,Leg Slip,Back of length,UnComfortable,0,NULL,0,NULL,None,NULL,NULL,Fine Leg,0,NULL,0,0,0,NULL,"Mohammed Shami to Berrington, no run,shortish and quick, angling into the front hip. Berrington's feet are stuck, and he ends up looking to fend it away. Can't put bat to it and gets hit on the side"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,36,6,5.6,Mohammed Shami,Richie Berrington,NULL,0,0,NULL,NULL,Off Drive,Attacking,Emirates Road End,Below Stump,Yorker,Over the Wicket,Bottom edge,Front Foot,144,Leg Slip,Yorker,MisHit,0,NULL,0,NULL,None,NULL,NULL,Fine Leg,0,NULL,0,0,0,NULL,"Mohammed Shami to Berrington, no run,oh wow, that nearly sneaked through! In the blockhole, on the stumps, and Berrington is a touch late bringing his bat down to keep it out. Gets a tiny bit of bottom edge on it, and it rolls away past leg stump"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,37,7,6.1,Ravindra Jadeja,Matthew Cross,NULL,0,0,NULL,NULL,Push,Defensive,Emirates Road End,Below Stump,Orthodox,Round the Wicket,Good contact,Back Foot,93,Deep Mid Off,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Long Off,0,NULL,0,0,0,NULL,"Jadeja to Cross, no run,length ball, keeps going with the angle towards leg stump as Cross looks  to make room. Can only punch it back to the bowler"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,38,7,6.2,Ravindra Jadeja,Matthew Cross,NULL,1,0,NULL,NULL,Sweep Shot,Attacking,Emirates Road End,Below Stump,Orthodox,Round the Wicket,Inside edge,Front Foot,96,Deep Square Leg,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Square Leg,0,NULL,0,0,0,NULL,"Jadeja to Cross, 1 run,flat length ball angling in towards off stump, steps across and gets down low to sweep to deep backward square leg"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,39,7,6.3,Ravindra Jadeja,Richie Berrington,NULL,0,0,NULL,Bowled,Frontfoot defensive,Beaten,Emirates Road End,Below Stump,Orthodox,Round the Wicket,NULL,Front Foot,93,NULL,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,NULL,0,NULL,0,0,0,NULL,"Jadeja to Berrington, OUT,got him, Berrington played completely down the wrong line there. Jadeja's previous two balls just kept going with the angle, and Berrington probably played for that as he angled a good-length ball in and pitched it on around middle and off. Comes forward to defend, looking for the slider, and it just holds its line to beat his outside edge and hit middle stump. Not the best look for a batter, because that didn't turn all that much"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,40,7,6.4,Ravindra Jadeja,Calum MacLeod,Virat Kohli,0,0,NULL,NULL,Frontfoot defensive,Defensive,Emirates Road End,Below Stump,Orthodox,Round the Wicket,Good contact,Front Foot,96,Silly Mid Off,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Covers,0,NULL,0,0,0,NULL,"Jadeja to MacLeod, no run,length ball straightening towards off stump, defended into the covers"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,41,7,6.5,Ravindra Jadeja,Calum MacLeod,NULL,1,0,NULL,NULL,Paddle Sweep,Attacking,Emirates Road End,Below Stump,Full Toss,Round the Wicket,Good contact,No movement,99,Fine Leg,Full toss,NULL,0,NULL,0,NULL,None,NULL,NULL,Fine Leg,0,NULL,0,0,0,NULL,"Jadeja to MacLeod, 1 run,tossed up slightly slower on off stump, stretches out and lap-sweeps to long leg"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,42,7,6.6,Ravindra Jadeja,Matthew Cross,NULL,0,0,NULL,LBW,Backfoot defensive,Defensive,Emirates Road End,Below Stump,Arm ball,Round the Wicket,Hit pad,Back Foot,99,NULL,Full/half volley,"Appeal, UnComfortable",0,NULL,0,NULL,None,NULL,NULL,NULL,0,NULL,0,0,1,Scotland,"Jadeja to Cross, OUT,big appeal, and that's surely out. Yup, no hesitation from Rod Tucker, and Matt Cross consults with his partner and reviews. More out of hope than belief, I think. Struck on the back pad, and it was straightening towards the stumps. On the shorter side of a length, straightening just a touch after pitching on off stump, and it skids through quicker than Cross expects, and perhaps a touch lower too. Sneaks past the inside edge as he looks to work it into the leg side, and it smacks his back knee roll. Hitting middle and leg, says ball-tracking, and Scotland are four down"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,43,8,7.1,Ravichandran Ashwin,Calum MacLeod,Virat Kohli,0,0,NULL,NULL,Backfoot defensive,Defensive,Emirates Road End,Below Stump,Carrom,Over the Wicket,Good contact,Back Foot,NULL,Silly Mid Off,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Covers,0,NULL,0,0,0,NULL,"Ashwin to MacLeod, no run,back of a length, keeps going with the angle outside off, defended to short cover"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,44,8,7.2,Ravichandran Ashwin,Calum MacLeod,Suryakumar Yadav,1,0,NULL,NULL,Sweep Shot,Attacking,Dubai Sports City End,Below Stump,Off Break,Over the Wicket,Good contact,Front Foot,83,Deep Square Leg,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Square Leg,0,NULL,0,0,0,NULL,"Ashwin to MacLeod, 1 run,tossed up slow outside off, swept to the right of deep backward square leg"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,45,8,7.3,Ravichandran Ashwin,Michael Leask,Mohammed Shami,1,0,NULL,NULL,Square drive,Rotating,Dubai Sports City End,Below Stump,Carrom,Over the Wicket,Good contact,Front Foot,93,Deep Point,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Point,0,NULL,0,0,0,NULL,"Ashwin to Leask, 1 run,another flighted ball outside off, driven to deep point"
11707,"Ind Vs Sco, 05/11/21",Scotland,India,1,46,8,7.4,Ravichandran Ashwin,Calum MacLeod,NULL,0,0,NULL,NULL,Backfoot defensive,Defensive,Dubai Sports City End,Below Stump,Carrom,Over the Wicket,Good contact,Back Foot,89,Short Mid On,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Long On,0,NULL,0,0,0,NULL,"Ashwin to MacLeod, no run,flat carrom ball straightening slightly towards off stump, back and across to defend to midwicket"
